ID,Prob1
32201, 0.42
32202, 0.38
32203, 0.85
32204, 0.66
32205, 0.31
32206, 0.28
32207, 0.17
32208, 0.32
32209, 0.30
32210, 0.22
32211, 0.51
32212, 0.60
32213, 0.76
32214, 0.14
32215, 0.13
32216, 0.50
32217, 0.30
32218, 0.11
32219, 0.29
32220, 0.23
32221, 0.16
32222, 0.24
32223, 0.26
32224, 0.26
32225, 0.15
32226, 0.13
32227, 0.30
32228, 0.36
32229, 0.64
32230, 0.45
32231, 0.50
32232, 0.30
32233, 0.68
32234, 0.52
32235, 0.12
32236, 0.47
32237, 0.44
32238, 0.34
32239, 0.33
32240, 0.17
32241, 0.27
32242, 0.44
32243, 0.30
32244, 0.19
32245, 0.17
32246, 0.15
32247, 0.25
32248, 0.23
32249, 0.32
32250, 0.11
32251, 0.46
32252, 0.77
32253, 0.32
32254, 0.24
32255, 0.53
32256, 0.27
32257, 0.66
32258, 0.43
32259, 0.21
32260, 0.18
32261, 0.51
32262, 0.16
32263, 0.43
32264, 0.20
32265, 0.12
32266, 0.29
32267, 0.34
32268, 0.28
32269, 0.24
32270, 0.28
32271, 0.24
32272, 0.11
32273, 0.22
32274, 0.20
32275, 0.24
32276, 0.25
32277, 0.34
32278, 0.70
32279, 0.47
32280, 0.19
32281, 0.15
32282, 0.30
32283, 0.61
32284, 0.28
32285, 0.46
32286, 0.38
32287, 0.39
32288, 0.14
32289, 0.22
32290, 0.37
32291, 0.23
32292, 0.27
32293, 0.33
32294, 0.21
32295, 0.42
32296, 0.18
32297, 0.33
32298, 0.55
32299, 0.29
32300, 0.18
32301, 0.06
32302, 0.40
32303, 0.38
32304, 0.26
32305, 0.32
32306, 0.35
32307, 0.62
32308, 0.54
32309, 0.62
32310, 0.21
32311, 0.15
32312, 0.30
32313, 0.38
32314, 0.12
32315, 0.82
32316, 0.62
32317, 0.25
32318, 0.46
32319, 0.22
32320, 0.50
32321, 0.88
32322, 0.49
32323, 0.39
32324, 0.65
32325, 0.72
32326, 0.21
32327, 0.18
32328, 0.17
32329, 0.27
32330, 0.24
32331, 0.63
32332, 0.38
32333, 0.20
32334, 0.29
32335, 0.52
32336, 0.22
32337, 0.18
32338, 0.87
32339, 0.20
32340, 0.21
32341, 0.12
32342, 0.20
32343, 0.25
32344, 0.20
32345, 0.31
32346, 0.32
32347, 0.36
32348, 0.23
32349, 0.73
32350, 0.37
32351, 0.27
32352, 0.31
32353, 0.49
32354, 0.26
32355, 0.22
32356, 0.19
32357, 0.66
32358, 0.26
32359, 0.69
32360, 0.23
32361, 0.46
32362, 0.66
32363, 0.24
32364, 0.45
32365, 0.53
32366, 0.44
32367, 0.29
32368, 0.23
32369, 0.11
32370, 0.40
32371, 0.37
32372, 0.29
32373, 0.16
32374, 0.22
32375, 0.13
32376, 0.22
32377, 0.25
32378, 0.30
32379, 0.24
32380, 0.21
32381, 0.31
32382, 0.77
32383, 0.40
32384, 0.53
32385, 0.28
32386, 0.35
32387, 0.19
32388, 0.37
32389, 0.57
32390, 0.59
32391, 0.16
32392, 0.75
32393, 0.28
32394, 0.45
32395, 0.48
32396, 0.31
32397, 0.27
32398, 0.26
32399, 0.22
32400, 0.41
32401, 0.38
32402, 0.20
32403, 0.30
32404, 0.34
32405, 0.25
32406, 0.49
32407, 0.38
32408, 0.28
32409, 0.19
32410, 0.45
32411, 0.29
32412, 0.16
32413, 0.40
32414, 0.34
32415, 0.77
32416, 0.26
32417, 0.38
32418, 0.28
32419, 0.25
32420, 0.27
32421, 0.26
32422, 0.20
32423, 0.15
32424, 0.55
32425, 0.26
32426, 0.20
32427, 0.17
32428, 0.22
32429, 0.32
32430, 0.09
32431, 0.50
32432, 0.18
32433, 0.54
32434, 0.72
32435, 0.10
32436, 0.30
32437, 0.09
32438, 0.32
32439, 0.15
32440, 0.42
32441, 0.77
32442, 0.46
32443, 0.32
32444, 0.26
32445, 0.54
32446, 0.46
32447, 0.16
32448, 0.33
32449, 0.27
32450, 0.60
32451, 0.08
32452, 0.38
32453, 0.37
32454, 0.36
32455, 0.40
32456, 0.63
32457, 0.16
32458, 0.24
32459, 0.19
32460, 0.19
32461, 0.16
32462, 0.27
32463, 0.48
32464, 0.26
32465, 0.20
32466, 0.29
32467, 0.26
32468, 0.59
32469, 0.31
32470, 0.16
32471, 0.14
32472, 0.45
32473, 0.37
32474, 0.33
32475, 0.55
32476, 0.13
32477, 0.18
32478, 0.54
32479, 0.17
32480, 0.56
32481, 0.23
32482, 0.64
32483, 0.29
32484, 0.74
32485, 0.32
32486, 0.42
32487, 0.16
32488, 0.20
32489, 0.30
32490, 0.69
32491, 0.41
32492, 0.24
32493, 0.13
32494, 0.25
32495, 0.20
32496, 0.25
32497, 0.19
32498, 0.59
32499, 0.79
32500, 0.33
32501, 0.62
32502, 0.54
32503, 0.22
32504, 0.16
32505, 0.26
32506, 0.28
32507, 0.33
32508, 0.23
32509, 0.34
32510, 0.12
32511, 0.17
32512, 0.61
32513, 0.25
32514, 0.27
32515, 0.87
32516, 0.28
32517, 0.43
32518, 0.51
32519, 0.19
32520, 0.30
32521, 0.59
32522, 0.31
32523, 0.26
32524, 0.21
32525, 0.56
32526, 0.47
32527, 0.27
32528, 0.19
32529, 0.59
32530, 0.26
32531, 0.22
32532, 0.20
32533, 0.29
32534, 0.22
32535, 0.42
32536, 0.27
32537, 0.26
32538, 0.27
32539, 0.28
32540, 0.19
32541, 0.23
32542, 0.47
32543, 0.20
32544, 0.50
32545, 0.25
32546, 0.30
32547, 0.12
32548, 0.53
32549, 0.25
32550, 0.58
32551, 0.27
32552, 0.17
32553, 0.68
32554, 0.12
32555, 0.21
32556, 0.23
32557, 0.24
32558, 0.31
32559, 0.25
32560, 0.31
32561, 0.21
32562, 0.37
32563, 0.30
32564, 0.19
32565, 0.45
32566, 0.25
32567, 0.42
32568, 0.25
32569, 0.33
32570, 0.42
32571, 0.19
32572, 0.48
32573, 0.18
32574, 0.69
32575, 0.17
32576, 0.60
32577, 0.40
32578, 0.18
32579, 0.29
32580, 0.35
32581, 0.46
32582, 0.24
32583, 0.17
32584, 0.34
32585, 0.23
32586, 0.16
32587, 0.31
32588, 0.17
32589, 0.34
32590, 0.33
32591, 0.23
32592, 0.12
32593, 0.54
32594, 0.15
32595, 0.19
32596, 0.16
32597, 0.33
32598, 0.32
32599, 0.35
32600, 0.44
32601, 0.15
32602, 0.47
32603, 0.67
32604, 0.41
32605, 0.18
32606, 0.23
32607, 0.41
32608, 0.26
32609, 0.25
32610, 0.56
32611, 0.21
32612, 0.89
32613, 0.36
32614, 0.18
32615, 0.57
32616, 0.26
32617, 0.20
32618, 0.18
32619, 0.70
32620, 0.23
32621, 0.44
32622, 0.26
32623, 0.60
32624, 0.39
32625, 0.15
32626, 0.76
32627, 0.63
32628, 0.17
32629, 0.27
32630, 0.34
32631, 0.41
32632, 0.36
32633, 0.27
32634, 0.25
32635, 0.68
32636, 0.41
32637, 0.27
32638, 0.16
32639, 0.27
32640, 0.26
32641, 0.25
32642, 0.80
32643, 0.34
32644, 0.71
32645, 0.75
32646, 0.82
32647, 0.31
32648, 0.24
32649, 0.21
32650, 0.40
32651, 0.45
32652, 0.42
32653, 0.16
32654, 0.35
32655, 0.51
32656, 0.20
32657, 0.29
32658, 0.44
32659, 0.36
32660, 0.27
32661, 0.21
32662, 0.30
32663, 0.32
32664, 0.14
32665, 0.10
32666, 0.57
32667, 0.18
32668, 0.29
32669, 0.77
32670, 0.27
32671, 0.09
32672, 0.30
32673, 0.30
32674, 0.43
32675, 0.19
32676, 0.50
32677, 0.37
32678, 0.47
32679, 0.31
32680, 0.13
32681, 0.22
32682, 0.27
32683, 0.27
32684, 0.28
32685, 0.25
32686, 0.54
32687, 0.23
32688, 0.25
32689, 0.45
32690, 0.12
32691, 0.24
32692, 0.43
32693, 0.15
32694, 0.21
32695, 0.32
32696, 0.46
32697, 0.35
32698, 0.42
32699, 0.28
32700, 0.60
32701, 0.19
32702, 0.28
32703, 0.30
32704, 0.54
32705, 0.40
32706, 0.22
32707, 0.31
32708, 0.51
32709, 0.21
32710, 0.68
32711, 0.25
32712, 0.19
32713, 0.26
32714, 0.20
32715, 0.22
32716, 0.19
32717, 0.54
32718, 0.82
32719, 0.60
32720, 0.22
32721, 0.36
32722, 0.13
32723, 0.29
32724, 0.33
32725, 0.46
32726, 0.26
32727, 0.42
32728, 0.36
32729, 0.23
32730, 0.58
32731, 0.43
32732, 0.23
32733, 0.88
32734, 0.55
32735, 0.21
32736, 0.41
32737, 0.31
32738, 0.79
32739, 0.53
32740, 0.22
32741, 0.35
32742, 0.10
32743, 0.39
32744, 0.36
32745, 0.22
32746, 0.50
32747, 0.13
32748, 0.22
32749, 0.63
32750, 0.28
32751, 0.05
32752, 0.23
32753, 0.19
32754, 0.30
32755, 0.49
32756, 0.42
32757, 0.41
32758, 0.22
32759, 0.41
32760, 0.18
32761, 0.37
32762, 0.50
32763, 0.44
32764, 0.19
32765, 0.23
32766, 0.19
32767, 0.22
32768, 0.49
32769, 0.53
32770, 0.18
32771, 0.29
32772, 0.31
32773, 0.62
32774, 0.40
32775, 0.30
32776, 0.42
32777, 0.16
32778, 0.50
32779, 0.29
32780, 0.42
32781, 0.91
32782, 0.58
32783, 0.22
32784, 0.35
32785, 0.87
32786, 0.34
32787, 0.34
32788, 0.25
32789, 0.18
32790, 0.33
32791, 0.52
32792, 0.17
32793, 0.12
32794, 0.20
32795, 0.51
32796, 0.59
32797, 0.22
32798, 0.39
32799, 0.27
32800, 0.18
32801, 0.21
32802, 0.19
32803, 0.64
32804, 0.15
32805, 0.20
32806, 0.19
32807, 0.23
32808, 0.70
32809, 0.17
32810, 0.29
32811, 0.08
32812, 0.25
32813, 0.52
32814, 0.53
32815, 0.35
32816, 0.35
32817, 0.13
32818, 0.27
32819, 0.25
32820, 0.55
32821, 0.33
32822, 0.08
32823, 0.21
32824, 0.27
32825, 0.21
32826, 0.38
32827, 0.13
32828, 0.43
32829, 0.25
32830, 0.21
32831, 0.26
32832, 0.22
32833, 0.22
32834, 0.36
32835, 0.36
32836, 0.89
32837, 0.35
32838, 0.54
32839, 0.65
32840, 0.43
32841, 0.24
32842, 0.23
32843, 0.12
32844, 0.17
32845, 0.37
32846, 0.51
32847, 0.30
32848, 0.45
32849, 0.31
32850, 0.17
32851, 0.33
32852, 0.15
32853, 0.09
32854, 0.49
32855, 0.22
32856, 0.14
32857, 0.36
32858, 0.21
32859, 0.26
32860, 0.37
32861, 0.35
32862, 0.07
32863, 0.38
32864, 0.26
32865, 0.27
32866, 0.12
32867, 0.53
32868, 0.18
32869, 0.28
32870, 0.26
32871, 0.24
32872, 0.19
32873, 0.16
32874, 0.27
32875, 0.32
32876, 0.38
32877, 0.43
32878, 0.54
32879, 0.29
32880, 0.40
32881, 0.30
32882, 0.29
32883, 0.11
32884, 0.35
32885, 0.28
32886, 0.55
32887, 0.58
32888, 0.19
32889, 0.22
32890, 0.24
32891, 0.49
32892, 0.22
32893, 0.19
32894, 0.47
32895, 0.05
32896, 0.23
32897, 0.28
32898, 0.28
32899, 0.32
32900, 0.27
32901, 0.27
32902, 0.91
32903, 0.30
32904, 0.23
32905, 0.14
32906, 0.23
32907, 0.32
32908, 0.27
32909, 0.35
32910, 0.45
32911, 0.15
32912, 0.29
32913, 0.62
32914, 0.39
32915, 0.52
32916, 0.51
32917, 0.27
32918, 0.66
32919, 0.90
32920, 0.42
32921, 0.22
32922, 0.71
32923, 0.31
32924, 0.19
32925, 0.30
32926, 0.28
32927, 0.24
32928, 0.23
32929, 0.43
32930, 0.44
32931, 0.22
32932, 0.26
32933, 0.18
32934, 0.39
32935, 0.12
32936, 0.41
32937, 0.33
32938, 0.20
32939, 0.28
32940, 0.42
32941, 0.21
32942, 0.20
32943, 0.28
32944, 0.35
32945, 0.40
32946, 0.16
32947, 0.31
32948, 0.16
32949, 0.65
32950, 0.33
32951, 0.31
32952, 0.49
32953, 0.14
32954, 0.08
32955, 0.40
32956, 0.30
32957, 0.33
32958, 0.34
32959, 0.38
32960, 0.28
32961, 0.27
32962, 0.50
32963, 0.21
32964, 0.43
32965, 0.36
32966, 0.57
32967, 0.48
32968, 0.14
32969, 0.59
32970, 0.28
32971, 0.11
32972, 0.30
32973, 0.17
32974, 0.21
32975, 0.25
32976, 0.43
32977, 0.59
32978, 0.16
32979, 0.57
32980, 0.19
32981, 0.48
32982, 0.27
32983, 0.24
32984, 0.24
32985, 0.61
32986, 0.27
32987, 0.16
32988, 0.09
32989, 0.32
32990, 0.24
32991, 0.33
32992, 0.22
32993, 0.28
32994, 0.18
32995, 0.08
32996, 0.31
32997, 0.44
32998, 0.53
32999, 0.25
33000, 0.59
33001, 0.19
33002, 0.07
33003, 0.26
33004, 0.44
33005, 0.37
33006, 0.32
33007, 0.11
33008, 0.34
33009, 0.32
33010, 0.25
33011, 0.32
33012, 0.43
33013, 0.36
33014, 0.52
33015, 0.24
33016, 0.76
33017, 0.27
33018, 0.25
33019, 0.45
33020, 0.60
33021, 0.25
33022, 0.15
33023, 0.20
33024, 0.45
33025, 0.49
33026, 0.22
33027, 0.67
33028, 0.29
33029, 0.29
33030, 0.22
33031, 0.38
33032, 0.17
33033, 0.60
33034, 0.27
33035, 0.24
33036, 0.42
33037, 0.18
33038, 0.21
33039, 0.45
33040, 0.28
33041, 0.44
33042, 0.20
33043, 0.34
33044, 0.24
33045, 0.25
33046, 0.13
33047, 0.36
33048, 0.23
33049, 0.73
33050, 0.72
33051, 0.75
33052, 0.46
33053, 0.11
33054, 0.63
33055, 0.59
33056, 0.43
33057, 0.37
33058, 0.33
33059, 0.45
33060, 0.21
33061, 0.50
33062, 0.17
33063, 0.32
33064, 0.69
33065, 0.33
33066, 0.54
33067, 0.30
33068, 0.31
33069, 0.25
33070, 0.23
33071, 0.18
33072, 0.20
33073, 0.27
33074, 0.55
33075, 0.56
33076, 0.21
33077, 0.29
33078, 0.24
33079, 0.53
33080, 0.13
33081, 0.29
33082, 0.23
33083, 0.44
33084, 0.37
33085, 0.26
33086, 0.22
33087, 0.39
33088, 0.28
33089, 0.23
33090, 0.27
33091, 0.20
33092, 0.37
33093, 0.56
33094, 0.16
33095, 0.11
33096, 0.22
33097, 0.31
33098, 0.22
33099, 0.33
33100, 0.25
33101, 0.53
33102, 0.25
33103, 0.36
33104, 0.94
33105, 0.24
33106, 0.24
33107, 0.52
33108, 0.19
33109, 0.28
33110, 0.19
33111, 0.36
33112, 0.69
33113, 0.39
33114, 0.33
33115, 0.32
33116, 0.59
33117, 0.47
33118, 0.56
33119, 0.34
33120, 0.84
33121, 0.40
33122, 0.53
33123, 0.19
33124, 0.40
33125, 0.21
33126, 0.16
33127, 0.32
33128, 0.18
33129, 0.10
33130, 0.30
33131, 0.27
33132, 0.33
33133, 0.35
33134, 0.34
33135, 0.32
33136, 0.10
33137, 0.18
33138, 0.60
33139, 0.20
33140, 0.48
33141, 0.07
33142, 0.81
33143, 0.28
33144, 0.18
33145, 0.52
33146, 0.24
33147, 0.35
33148, 0.14
33149, 0.29
33150, 0.15
33151, 0.27
33152, 0.27
33153, 0.44
33154, 0.44
33155, 0.26
33156, 0.24
33157, 0.21
33158, 0.26
33159, 0.22
33160, 0.44
33161, 0.60
33162, 0.24
33163, 0.32
33164, 0.48
33165, 0.28
33166, 0.72
33167, 0.32
33168, 0.44
33169, 0.31
33170, 0.19
33171, 0.31
33172, 0.43
33173, 0.20
33174, 0.19
33175, 0.68
33176, 0.10
33177, 0.42
33178, 0.24
33179, 0.73
33180, 0.23
33181, 0.92
33182, 0.25
33183, 0.26
33184, 0.26
33185, 0.48
33186, 0.69
33187, 0.25
33188, 0.20
33189, 0.24
33190, 0.24
33191, 0.64
33192, 0.33
33193, 0.16
33194, 0.21
33195, 0.14
33196, 0.26
33197, 0.37
33198, 0.59
33199, 0.15
33200, 0.27
33201, 0.35
33202, 0.15
33203, 0.49
33204, 0.20
33205, 0.21
33206, 0.14
33207, 0.16
33208, 0.25
33209, 0.45
33210, 0.31
33211, 0.21
33212, 0.19
33213, 0.31
33214, 0.25
33215, 0.53
33216, 0.22
33217, 0.14
33218, 0.18
33219, 0.29
33220, 0.17
33221, 0.71
33222, 0.33
33223, 0.47
33224, 0.23
33225, 0.42
33226, 0.37
33227, 0.28
33228, 0.37
33229, 0.23
33230, 0.51
33231, 0.22
33232, 0.20
33233, 0.65
33234, 0.32
33235, 0.19
33236, 0.29
33237, 0.13
33238, 0.24
33239, 0.39
33240, 0.30
33241, 0.08
33242, 0.23
33243, 0.39
33244, 0.20
33245, 0.34
33246, 0.32
33247, 0.88
33248, 0.16
33249, 0.78
33250, 0.22
33251, 0.46
33252, 0.59
33253, 0.74
33254, 0.37
33255, 0.35
33256, 0.21
33257, 0.20
33258, 0.30
33259, 0.26
33260, 0.20
33261, 0.58
33262, 0.41
33263, 0.26
33264, 0.46
33265, 0.59
33266, 0.24
33267, 0.47
33268, 0.19
33269, 0.83
33270, 0.36
33271, 0.19
33272, 0.39
33273, 0.21
33274, 0.15
33275, 0.42
33276, 0.27
33277, 0.26
33278, 0.68
33279, 0.30
33280, 0.57
33281, 0.61
33282, 0.06
33283, 0.53
33284, 0.16
33285, 0.13
33286, 0.65
33287, 0.36
33288, 0.50
33289, 0.55
33290, 0.08
33291, 0.16
33292, 0.28
33293, 0.17
33294, 0.62
33295, 0.37
33296, 0.73
33297, 0.48
33298, 0.59
33299, 0.61
33300, 0.17
33301, 0.25
33302, 0.23
33303, 0.31
33304, 0.42
33305, 0.26
33306, 0.54
33307, 0.26
33308, 0.36
33309, 0.33
33310, 0.21
33311, 0.23
33312, 0.41
33313, 0.23
33314, 0.25
33315, 0.33
33316, 0.27
33317, 0.32
33318, 0.34
33319, 0.17
33320, 0.29
33321, 0.16
33322, 0.38
33323, 0.61
33324, 0.25
33325, 0.13
33326, 0.24
33327, 0.15
33328, 0.29
33329, 0.30
33330, 0.20
33331, 0.88
33332, 0.26
33333, 0.21
33334, 0.26
33335, 0.80
33336, 0.22
33337, 0.19
33338, 0.68
33339, 0.49
33340, 0.78
33341, 0.45
33342, 0.26
33343, 0.29
33344, 0.06
33345, 0.27
33346, 0.24
33347, 0.50
33348, 0.28
33349, 0.25
33350, 0.37
33351, 0.20
33352, 0.12
33353, 0.66
33354, 0.17
33355, 0.28
33356, 0.31
33357, 0.16
33358, 0.44
33359, 0.34
33360, 0.42
33361, 0.49
33362, 0.27
33363, 0.22
33364, 0.44
33365, 0.20
33366, 0.18
33367, 0.56
33368, 0.19
33369, 0.20
33370, 0.37
33371, 0.20
33372, 0.17
33373, 0.87
33374, 0.19
33375, 0.21
33376, 0.17
33377, 0.28
33378, 0.19
33379, 0.25
33380, 0.16
33381, 0.30
33382, 0.21
33383, 0.68
33384, 0.17
33385, 0.37
33386, 0.20
33387, 0.37
33388, 0.35
33389, 0.58
33390, 0.35
33391, 0.20
33392, 0.11
33393, 0.31
33394, 0.06
33395, 0.63
33396, 0.76
33397, 0.16
33398, 0.30
33399, 0.12
33400, 0.39
33401, 0.13
33402, 0.23
33403, 0.23
33404, 0.44
33405, 0.09
33406, 0.27
33407, 0.39
33408, 0.44
33409, 0.26
33410, 0.45
33411, 0.36
33412, 0.23
33413, 0.18
33414, 0.23
33415, 0.36
33416, 0.27
33417, 0.69
33418, 0.19
33419, 0.28
33420, 0.11
33421, 0.30
33422, 0.25
33423, 0.14
33424, 0.27
33425, 0.46
33426, 0.14
33427, 0.32
33428, 0.06
33429, 0.72
33430, 0.46
33431, 0.25
33432, 0.56
33433, 0.19
33434, 0.56
33435, 0.34
33436, 0.24
33437, 0.25
33438, 0.11
33439, 0.16
33440, 0.26
33441, 0.29
33442, 0.79
33443, 0.40
33444, 0.35
33445, 0.73
33446, 0.28
33447, 0.17
33448, 0.75
33449, 0.11
33450, 0.52
33451, 0.24
33452, 0.39
33453, 0.28
33454, 0.21
33455, 0.36
33456, 0.22
33457, 0.29
33458, 0.70
33459, 0.40
33460, 0.20
33461, 0.17
33462, 0.20
33463, 0.29
33464, 0.76
33465, 0.51
33466, 0.39
33467, 0.42
33468, 0.18
33469, 0.20
33470, 0.40
33471, 0.42
33472, 0.47
33473, 0.58
33474, 0.37
33475, 0.42
33476, 0.36
33477, 0.78
33478, 0.42
33479, 0.40
33480, 0.62
33481, 0.50
33482, 0.39
33483, 0.23
33484, 0.18
33485, 0.50
33486, 0.25
33487, 0.26
33488, 0.41
33489, 0.78
33490, 0.19
33491, 0.25
33492, 0.33
33493, 0.78
33494, 0.39
33495, 0.26
33496, 0.18
33497, 0.69
33498, 0.71
33499, 0.20
33500, 0.27
33501, 0.42
33502, 0.65
33503, 0.36
33504, 0.74
33505, 0.28
33506, 0.25
33507, 0.26
33508, 0.45
33509, 0.29
33510, 0.48
33511, 0.19
33512, 0.38
33513, 0.29
33514, 0.31
33515, 0.26
33516, 0.42
33517, 0.63
33518, 0.21
33519, 0.32
33520, 0.22
33521, 0.52
33522, 0.20
33523, 0.34
33524, 0.30
33525, 0.65
33526, 0.14
33527, 0.77
33528, 0.21
33529, 0.80
33530, 0.80
33531, 0.22
33532, 0.38
33533, 0.32
33534, 0.17
33535, 0.26
33536, 0.51
33537, 0.29
33538, 0.92
33539, 0.15
33540, 0.28
33541, 0.32
33542, 0.53
33543, 0.49
33544, 0.40
33545, 0.46
33546, 0.22
33547, 0.23
33548, 0.22
33549, 0.76
33550, 0.44
33551, 0.25
33552, 0.28
33553, 0.53
33554, 0.68
33555, 0.25
33556, 0.38
33557, 0.38
33558, 0.14
33559, 0.08
33560, 0.30
33561, 0.69
33562, 0.19
33563, 0.17
33564, 0.18
33565, 0.38
33566, 0.49
33567, 0.34
33568, 0.11
33569, 0.26
33570, 0.63
33571, 0.59
33572, 0.69
33573, 0.46
33574, 0.22
33575, 0.14
33576, 0.24
33577, 0.86
33578, 0.72
33579, 0.39
33580, 0.91
33581, 0.38
33582, 0.65
33583, 0.34
33584, 0.28
33585, 0.49
33586, 0.44
33587, 0.47
33588, 0.47
33589, 0.23
33590, 0.46
33591, 0.18
33592, 0.31
33593, 0.23
33594, 0.67
33595, 0.51
33596, 0.87
33597, 0.45
33598, 0.27
33599, 0.42
33600, 0.34
33601, 0.47
33602, 0.21
33603, 0.29
33604, 0.26
33605, 0.25
33606, 0.31
33607, 0.20
33608, 0.58
33609, 0.32
33610, 0.32
33611, 0.77
33612, 0.33
33613, 0.20
33614, 0.41
33615, 0.40
33616, 0.20
33617, 0.49
33618, 0.51
33619, 0.54
33620, 0.19
33621, 0.25
33622, 0.30
33623, 0.36
33624, 0.09
33625, 0.30
33626, 0.26
33627, 0.50
33628, 0.62
33629, 0.23
33630, 0.48
33631, 0.22
33632, 0.26
33633, 0.36
33634, 0.24
33635, 0.59
33636, 0.47
33637, 0.63
33638, 0.70
33639, 0.30
33640, 0.25
33641, 0.66
33642, 0.35
33643, 0.23
33644, 0.15
33645, 0.13
33646, 0.19
33647, 0.42
33648, 0.31
33649, 0.21
33650, 0.57
33651, 0.44
33652, 0.28
33653, 0.26
33654, 0.18
33655, 0.65
33656, 0.16
33657, 0.19
33658, 0.62
33659, 0.23
33660, 0.09
33661, 0.11
33662, 0.20
33663, 0.34
33664, 0.29
33665, 0.21
33666, 0.14
33667, 0.19
33668, 0.23
33669, 0.39
33670, 0.23
33671, 0.32
33672, 0.20
33673, 0.30
33674, 0.39
33675, 0.24
33676, 0.22
33677, 0.25
33678, 0.24
33679, 0.29
33680, 0.24
33681, 0.33
33682, 0.15
33683, 0.38
33684, 0.41
33685, 0.13
33686, 0.78
33687, 0.39
33688, 0.22
33689, 0.20
33690, 0.28
33691, 0.36
33692, 0.27
33693, 0.18
33694, 0.30
33695, 0.32
33696, 0.26
33697, 0.20
33698, 0.36
33699, 0.23
33700, 0.43
33701, 0.20
33702, 0.24
33703, 0.28
33704, 0.33
33705, 0.29
33706, 0.16
33707, 0.70
33708, 0.24
33709, 0.29
33710, 0.32
33711, 0.32
33712, 0.34
33713, 0.59
33714, 0.49
33715, 0.42
33716, 0.32
33717, 0.27
33718, 0.48
33719, 0.33
33720, 0.84
33721, 0.64
33722, 0.21
33723, 0.34
33724, 0.24
33725, 0.48
33726, 0.51
33727, 0.46
33728, 0.20
33729, 0.16
33730, 0.19
33731, 0.49
33732, 0.28
33733, 0.88
33734, 0.25
33735, 0.30
33736, 0.42
33737, 0.64
33738, 0.13
33739, 0.69
33740, 0.56
33741, 0.42
33742, 0.82
33743, 0.61
33744, 0.31
33745, 0.34
33746, 0.56
33747, 0.16
33748, 0.20
33749, 0.48
33750, 0.37
33751, 0.14
33752, 0.18
33753, 0.28
33754, 0.24
33755, 0.32
33756, 0.61
33757, 0.23
33758, 0.20
33759, 0.39
33760, 0.17
33761, 0.26
33762, 0.46
33763, 0.34
33764, 0.16
33765, 0.14
33766, 0.31
33767, 0.81
33768, 0.27
33769, 0.33
33770, 0.61
33771, 0.43
33772, 0.41
33773, 0.33
33774, 0.29
33775, 0.24
33776, 0.25
33777, 0.34
33778, 0.82
33779, 0.25
33780, 0.05
33781, 0.77
33782, 0.35
33783, 0.19
33784, 0.20
33785, 0.17
33786, 0.78
33787, 0.38
33788, 0.55
33789, 0.64
33790, 0.16
33791, 0.26
33792, 0.84
33793, 0.19
33794, 0.24
33795, 0.15
33796, 0.40
33797, 0.70
33798, 0.26
33799, 0.18
33800, 0.15
33801, 0.24
33802, 0.50
33803, 0.38
33804, 0.29
33805, 0.35
33806, 0.14
33807, 0.35
33808, 0.23
33809, 0.48
33810, 0.39
33811, 0.61
33812, 0.38
33813, 0.41
33814, 0.26
33815, 0.20
33816, 0.21
33817, 0.84
33818, 0.28
33819, 0.75
33820, 0.19
33821, 0.74
33822, 0.07
33823, 0.27
33824, 0.20
33825, 0.27
33826, 0.17
33827, 0.32
33828, 0.47
33829, 0.31
33830, 0.24
33831, 0.21
33832, 0.40
33833, 0.48
33834, 0.27
33835, 0.45
33836, 0.36
33837, 0.43
33838, 0.27
33839, 0.23
33840, 0.15
33841, 0.28
33842, 0.32
33843, 0.41
33844, 0.62
33845, 0.27
33846, 0.36
33847, 0.19
33848, 0.19
33849, 0.26
33850, 0.15
33851, 0.69
33852, 0.30
33853, 0.22
33854, 0.21
33855, 0.22
33856, 0.21
33857, 0.30
33858, 0.36
33859, 0.29
33860, 0.21
33861, 0.51
33862, 0.35
33863, 0.24
33864, 0.46
33865, 0.15
33866, 0.23
33867, 0.27
33868, 0.24
33869, 0.14
33870, 0.25
33871, 0.55
33872, 0.27
33873, 0.62
33874, 0.48
33875, 0.43
33876, 0.39
33877, 0.17
33878, 0.16
33879, 0.47
33880, 0.72
33881, 0.62
33882, 0.32
33883, 0.30
33884, 0.64
33885, 0.26
33886, 0.18
33887, 0.30
33888, 0.24
33889, 0.54
33890, 0.38
33891, 0.26
33892, 0.55
33893, 0.88
33894, 0.20
33895, 0.54
33896, 0.23
33897, 0.32
33898, 0.65
33899, 0.21
33900, 0.30
33901, 0.29
33902, 0.76
33903, 0.58
33904, 0.24
33905, 0.17
33906, 0.59
33907, 0.30
33908, 0.29
33909, 0.28
33910, 0.18
33911, 0.73
33912, 0.21
33913, 0.17
33914, 0.87
33915, 0.64
33916, 0.28
33917, 0.33
33918, 0.22
33919, 0.20
33920, 0.38
33921, 0.23
33922, 0.18
33923, 0.18
33924, 0.21
33925, 0.06
33926, 0.28
33927, 0.42
33928, 0.56
33929, 0.19
33930, 0.19
33931, 0.51
33932, 0.11
33933, 0.17
33934, 0.21
33935, 0.21
33936, 0.22
33937, 0.18
33938, 0.29
33939, 0.42
33940, 0.44
33941, 0.74
33942, 0.45
33943, 0.16
33944, 0.28
33945, 0.24
33946, 0.47
33947, 0.26
33948, 0.35
33949, 0.12
