ID,Prob1
7061, 0.39
7062, 0.89
7063, 0.27
7064, 0.45
7065, 0.52
7066, 0.22
7067, 0.35
7068, 0.35
7069, 0.25
7070, 0.39
7071, 0.28
7072, 0.15
7073, 0.08
7074, 0.34
7075, 0.22
7076, 0.77
7077, 0.46
7078, 0.47
7079, 0.28
7080, 0.18
7081, 0.70
7082, 0.61
7083, 0.34
7084, 0.39
7085, 0.12
7086, 0.29
7087, 0.32
7088, 0.25
7089, 0.22
7090, 0.27
7091, 0.15
7092, 0.24
7093, 0.20
7094, 0.81
7095, 0.43
7096, 0.56
7097, 0.33
7098, 0.40
7099, 0.19
7100, 0.20
7101, 0.23
7102, 0.48
7103, 0.29
7104, 0.46
7105, 0.24
7106, 0.57
7107, 0.13
7108, 0.34
7109, 0.22
7110, 0.28
7111, 0.44
7112, 0.57
7113, 0.39
7114, 0.42
7115, 0.38
7116, 0.58
7117, 0.33
7118, 0.12
7119, 0.18
7120, 0.29
7121, 0.68
7122, 0.43
7123, 0.17
7124, 0.52
7125, 0.59
7126, 0.64
7127, 0.16
7128, 0.46
7129, 0.33
7130, 0.20
7131, 0.21
7132, 0.20
7133, 0.44
7134, 0.24
7135, 0.17
7136, 0.22
7137, 0.22
7138, 0.44
7139, 0.27
7140, 0.55
7141, 0.40
7142, 0.51
7143, 0.10
7144, 0.25
7145, 0.31
7146, 0.43
7147, 0.42
7148, 0.39
7149, 0.28
7150, 0.17
7151, 0.29
7152, 0.19
7153, 0.33
7154, 0.19
7155, 0.16
7156, 0.24
7157, 0.32
7158, 0.33
7159, 0.21
7160, 0.48
7161, 0.53
7162, 0.51
7163, 0.20
7164, 0.25
7165, 0.18
7166, 0.49
7167, 0.26
7168, 0.26
7169, 0.28
7170, 0.17
7171, 0.60
7172, 0.23
7173, 0.16
7174, 0.17
7175, 0.51
7176, 0.47
7177, 0.36
7178, 0.39
7179, 0.22
7180, 0.24
7181, 0.21
7182, 0.26
7183, 0.31
7184, 0.73
7185, 0.73
7186, 0.60
7187, 0.29
7188, 0.51
7189, 0.31
7190, 0.27
7191, 0.24
7192, 0.21
7193, 0.31
7194, 0.33
7195, 0.60
7196, 0.19
7197, 0.20
7198, 0.52
7199, 0.38
7200, 0.29
7201, 0.43
7202, 0.16
7203, 0.49
7204, 0.89
7205, 0.14
7206, 0.17
7207, 0.29
7208, 0.31
7209, 0.48
7210, 0.32
7211, 0.28
7212, 0.22
7213, 0.17
7214, 0.46
7215, 0.85
7216, 0.13
7217, 0.15
7218, 0.57
7219, 0.28
7220, 0.25
7221, 0.20
7222, 0.26
7223, 0.32
7224, 0.34
7225, 0.14
7226, 0.73
7227, 0.42
7228, 0.49
7229, 0.20
7230, 0.26
7231, 0.15
7232, 0.23
7233, 0.35
7234, 0.14
7235, 0.82
7236, 0.23
7237, 0.14
7238, 0.25
7239, 0.61
7240, 0.37
7241, 0.07
7242, 0.19
7243, 0.19
7244, 0.37
7245, 0.28
7246, 0.07
7247, 0.49
7248, 0.42
7249, 0.30
7250, 0.25
7251, 0.27
7252, 0.32
7253, 0.35
7254, 0.23
7255, 0.34
7256, 0.41
7257, 0.24
7258, 0.14
7259, 0.11
7260, 0.23
7261, 0.19
7262, 0.12
7263, 0.21
7264, 0.09
7265, 0.22
7266, 0.23
7267, 0.16
7268, 0.47
7269, 0.09
7270, 0.28
7271, 0.49
7272, 0.37
7273, 0.32
7274, 0.26
7275, 0.23
7276, 0.51
7277, 0.10
7278, 0.35
7279, 0.45
7280, 0.69
7281, 0.16
7282, 0.18
7283, 0.29
7284, 0.82
7285, 0.20
7286, 0.31
7287, 0.28
7288, 0.37
7289, 0.23
7290, 0.33
7291, 0.22
7292, 0.40
7293, 0.21
7294, 0.22
7295, 0.32
7296, 0.35
7297, 0.37
7298, 0.18
7299, 0.57
7300, 0.49
7301, 0.21
7302, 0.23
7303, 0.15
7304, 0.34
7305, 0.55
7306, 0.50
7307, 0.23
7308, 0.23
7309, 0.21
7310, 0.31
7311, 0.65
7312, 0.25
7313, 0.18
7314, 0.43
7315, 0.68
7316, 0.59
7317, 0.19
7318, 0.44
7319, 0.15
7320, 0.22
7321, 0.36
7322, 0.45
7323, 0.19
7324, 0.37
7325, 0.47
7326, 0.22
7327, 0.35
7328, 0.42
7329, 0.20
7330, 0.32
7331, 0.25
7332, 0.78
7333, 0.51
7334, 0.17
7335, 0.75
7336, 0.48
7337, 0.17
7338, 0.43
7339, 0.09
7340, 0.18
7341, 0.22
7342, 0.31
7343, 0.78
7344, 0.34
7345, 0.42
7346, 0.26
7347, 0.32
7348, 0.17
7349, 0.36
7350, 0.21
7351, 0.27
7352, 0.22
7353, 0.39
7354, 0.83
7355, 0.79
7356, 0.74
7357, 0.32
7358, 0.21
7359, 0.27
7360, 0.28
7361, 0.47
7362, 0.17
7363, 0.22
7364, 0.73
7365, 0.31
7366, 0.23
7367, 0.13
7368, 0.81
7369, 0.70
7370, 0.56
7371, 0.47
7372, 0.21
7373, 0.23
7374, 0.29
7375, 0.22
7376, 0.54
7377, 0.21
7378, 0.40
7379, 0.43
7380, 0.62
7381, 0.73
7382, 0.45
7383, 0.40
7384, 0.47
7385, 0.31
7386, 0.28
7387, 0.36
7388, 0.17
7389, 0.37
7390, 0.16
7391, 0.68
7392, 0.39
7393, 0.37
7394, 0.65
7395, 0.37
7396, 0.25
7397, 0.38
7398, 0.39
7399, 0.66
7400, 0.16
7401, 0.38
7402, 0.32
7403, 0.43
7404, 0.77
7405, 0.29
7406, 0.14
7407, 0.33
7408, 0.29
7409, 0.26
7410, 0.32
7411, 0.29
7412, 0.38
7413, 0.12
7414, 0.22
7415, 0.38
7416, 0.12
7417, 0.21
7418, 0.39
7419, 0.14
7420, 0.25
7421, 0.30
7422, 0.18
7423, 0.68
7424, 0.40
7425, 0.19
7426, 0.43
7427, 0.43
7428, 0.61
7429, 0.71
7430, 0.26
7431, 0.45
7432, 0.37
7433, 0.92
7434, 0.12
7435, 0.51
7436, 0.54
7437, 0.25
7438, 0.10
7439, 0.27
7440, 0.21
7441, 0.30
7442, 0.19
7443, 0.53
7444, 0.21
7445, 0.21
7446, 0.27
7447, 0.22
7448, 0.15
7449, 0.40
7450, 0.23
7451, 0.21
7452, 0.30
7453, 0.53
7454, 0.24
7455, 0.35
7456, 0.23
7457, 0.48
7458, 0.20
7459, 0.37
7460, 0.43
7461, 0.17
7462, 0.41
7463, 0.19
7464, 0.23
7465, 0.16
7466, 0.24
7467, 0.24
7468, 0.23
7469, 0.26
7470, 0.24
7471, 0.59
7472, 0.46
7473, 0.40
7474, 0.11
7475, 0.29
7476, 0.40
7477, 0.30
7478, 0.17
7479, 0.41
7480, 0.27
7481, 0.41
7482, 0.28
7483, 0.37
7484, 0.28
7485, 0.27
7486, 0.44
7487, 0.26
7488, 0.27
7489, 0.26
7490, 0.67
7491, 0.26
7492, 0.46
7493, 0.76
7494, 0.52
7495, 0.27
7496, 0.31
7497, 0.37
7498, 0.24
7499, 0.26
7500, 0.22
7501, 0.22
7502, 0.18
7503, 0.22
7504, 0.43
7505, 0.32
7506, 0.30
7507, 0.19
7508, 0.23
7509, 0.32
7510, 0.19
7511, 0.46
7512, 0.56
7513, 0.17
7514, 0.19
7515, 0.31
7516, 0.60
7517, 0.47
7518, 0.35
7519, 0.19
7520, 0.36
7521, 0.44
7522, 0.18
7523, 0.21
7524, 0.22
7525, 0.33
7526, 0.45
7527, 0.31
7528, 0.31
7529, 0.89
7530, 0.23
7531, 0.68
7532, 0.24
7533, 0.15
7534, 0.28
7535, 0.14
7536, 0.21
7537, 0.36
7538, 0.50
7539, 0.73
7540, 0.32
7541, 0.48
7542, 0.16
7543, 0.23
7544, 0.26
7545, 0.45
7546, 0.32
7547, 0.28
7548, 0.08
7549, 0.27
7550, 0.69
7551, 0.23
7552, 0.49
7553, 0.84
7554, 0.41
7555, 0.37
7556, 0.28
7557, 0.25
7558, 0.10
7559, 0.36
7560, 0.22
7561, 0.34
7562, 0.16
7563, 0.40
7564, 0.37
7565, 0.27
7566, 0.74
7567, 0.22
7568, 0.78
7569, 0.48
7570, 0.55
7571, 0.37
7572, 0.14
7573, 0.39
7574, 0.23
7575, 0.28
7576, 0.24
7577, 0.68
7578, 0.79
7579, 0.23
7580, 0.24
7581, 0.50
7582, 0.36
7583, 0.29
7584, 0.30
7585, 0.16
7586, 0.31
7587, 0.35
7588, 0.38
7589, 0.38
7590, 0.33
7591, 0.25
7592, 0.59
7593, 0.09
7594, 0.32
7595, 0.45
7596, 0.20
7597, 0.37
7598, 0.58
7599, 0.48
7600, 0.35
7601, 0.23
7602, 0.32
7603, 0.36
7604, 0.17
7605, 0.19
7606, 0.28
7607, 0.26
7608, 0.56
7609, 0.21
7610, 0.53
7611, 0.21
7612, 0.28
7613, 0.56
7614, 0.42
7615, 0.23
7616, 0.79
7617, 0.30
7618, 0.28
7619, 0.22
7620, 0.46
7621, 0.45
7622, 0.29
7623, 0.27
7624, 0.59
7625, 0.69
7626, 0.35
7627, 0.50
7628, 0.18
7629, 0.07
7630, 0.31
7631, 0.33
7632, 0.18
7633, 0.45
7634, 0.23
7635, 0.75
7636, 0.53
7637, 0.41
7638, 0.31
7639, 0.67
7640, 0.41
7641, 0.18
7642, 0.25
7643, 0.08
7644, 0.36
7645, 0.46
7646, 0.34
7647, 0.24
7648, 0.18
7649, 0.47
7650, 0.30
7651, 0.72
7652, 0.22
7653, 0.22
7654, 0.24
7655, 0.81
7656, 0.30
7657, 0.22
7658, 0.17
7659, 0.25
7660, 0.50
7661, 0.31
7662, 0.38
7663, 0.55
7664, 0.35
7665, 0.19
7666, 0.33
7667, 0.17
7668, 0.61
7669, 0.19
7670, 0.24
7671, 0.23
7672, 0.49
7673, 0.30
7674, 0.62
7675, 0.35
7676, 0.47
7677, 0.41
7678, 0.35
7679, 0.32
7680, 0.34
7681, 0.30
7682, 0.42
7683, 0.60
7684, 0.46
7685, 0.47
7686, 0.21
7687, 0.31
7688, 0.60
7689, 0.18
7690, 0.20
7691, 0.34
7692, 0.89
7693, 0.50
7694, 0.22
7695, 0.42
7696, 0.63
7697, 0.21
7698, 0.26
7699, 0.26
7700, 0.29
7701, 0.43
7702, 0.17
7703, 0.77
7704, 0.11
7705, 0.71
7706, 0.37
7707, 0.44
7708, 0.20
7709, 0.53
7710, 0.16
7711, 0.46
7712, 0.46
7713, 0.84
7714, 0.55
7715, 0.46
7716, 0.65
7717, 0.59
7718, 0.12
7719, 0.43
7720, 0.52
7721, 0.54
7722, 0.21
7723, 0.43
7724, 0.18
7725, 0.33
7726, 0.81
7727, 0.36
7728, 0.17
7729, 0.13
7730, 0.29
7731, 0.21
7732, 0.27
7733, 0.35
7734, 0.54
7735, 0.20
7736, 0.14
7737, 0.19
7738, 0.41
7739, 0.29
7740, 0.40
7741, 0.79
7742, 0.54
7743, 0.25
7744, 0.82
7745, 0.29
7746, 0.19
7747, 0.30
7748, 0.31
7749, 0.19
7750, 0.26
7751, 0.25
7752, 0.35
7753, 0.22
7754, 0.22
7755, 0.17
7756, 0.10
7757, 0.45
7758, 0.25
7759, 0.33
7760, 0.22
7761, 0.22
7762, 0.25
7763, 0.37
7764, 0.32
7765, 0.55
7766, 0.64
7767, 0.80
7768, 0.16
7769, 0.67
7770, 0.29
7771, 0.49
7772, 0.18
7773, 0.33
7774, 0.15
7775, 0.31
7776, 0.32
7777, 0.23
7778, 0.43
7779, 0.42
7780, 0.46
7781, 0.54
7782, 0.12
7783, 0.38
7784, 0.33
7785, 0.29
7786, 0.33
7787, 0.24
7788, 0.60
7789, 0.82
7790, 0.63
7791, 0.42
7792, 0.23
7793, 0.23
7794, 0.31
7795, 0.39
7796, 0.39
7797, 0.40
7798, 0.35
7799, 0.31
7800, 0.20
7801, 0.32
7802, 0.40
7803, 0.28
7804, 0.64
7805, 0.28
7806, 0.32
7807, 0.21
7808, 0.21
7809, 0.52
7810, 0.22
7811, 0.66
7812, 0.60
7813, 0.63
7814, 0.85
7815, 0.24
7816, 0.93
7817, 0.19
7818, 0.65
7819, 0.41
7820, 0.48
7821, 0.18
7822, 0.30
7823, 0.24
7824, 0.30
7825, 0.26
7826, 0.50
7827, 0.19
7828, 0.21
7829, 0.90
7830, 0.46
7831, 0.26
7832, 0.25
7833, 0.09
7834, 0.24
7835, 0.26
7836, 0.27
7837, 0.88
7838, 0.41
7839, 0.12
7840, 0.49
7841, 0.21
7842, 0.55
7843, 0.25
7844, 0.23
7845, 0.26
7846, 0.32
7847, 0.35
7848, 0.23
7849, 0.31
7850, 0.37
7851, 0.27
7852, 0.93
7853, 0.23
7854, 0.18
7855, 0.16
7856, 0.83
7857, 0.39
7858, 0.15
7859, 0.36
7860, 0.68
7861, 0.18
7862, 0.61
7863, 0.21
7864, 0.67
7865, 0.24
7866, 0.22
7867, 0.15
7868, 0.27
7869, 0.42
7870, 0.09
7871, 0.37
7872, 0.26
7873, 0.59
7874, 0.21
7875, 0.28
7876, 0.78
7877, 0.49
7878, 0.22
7879, 0.20
7880, 0.35
7881, 0.29
7882, 0.66
7883, 0.72
7884, 0.73
7885, 0.23
7886, 0.57
7887, 0.22
7888, 0.22
7889, 0.56
7890, 0.37
7891, 0.41
7892, 0.21
7893, 0.37
7894, 0.27
7895, 0.40
7896, 0.08
7897, 0.50
7898, 0.54
7899, 0.38
7900, 0.30
7901, 0.29
7902, 0.24
7903, 0.14
7904, 0.59
7905, 0.13
7906, 0.26
7907, 0.56
7908, 0.32
7909, 0.22
7910, 0.16
7911, 0.42
7912, 0.33
7913, 0.59
7914, 0.24
7915, 0.24
7916, 0.12
7917, 0.24
7918, 0.28
7919, 0.31
7920, 0.23
7921, 0.36
7922, 0.23
7923, 0.26
7924, 0.54
7925, 0.20
7926, 0.25
7927, 0.23
7928, 0.52
7929, 0.50
7930, 0.39
7931, 0.56
7932, 0.20
7933, 0.38
7934, 0.21
7935, 0.28
7936, 0.29
7937, 0.32
7938, 0.19
7939, 0.20
7940, 0.30
7941, 0.10
7942, 0.23
7943, 0.86
7944, 0.32
7945, 0.84
7946, 0.24
7947, 0.23
7948, 0.26
7949, 0.71
7950, 0.26
7951, 0.21
7952, 0.14
7953, 0.43
7954, 0.15
7955, 0.16
7956, 0.27
7957, 0.19
7958, 0.23
7959, 0.24
7960, 0.13
7961, 0.28
7962, 0.24
7963, 0.32
7964, 0.13
7965, 0.51
7966, 0.88
7967, 0.06
7968, 0.43
7969, 0.28
7970, 0.20
7971, 0.56
7972, 0.34
7973, 0.22
7974, 0.25
7975, 0.41
7976, 0.20
7977, 0.64
7978, 0.41
7979, 0.23
7980, 0.31
7981, 0.28
7982, 0.20
7983, 0.26
7984, 0.77
7985, 0.26
7986, 0.21
7987, 0.13
7988, 0.37
7989, 0.29
7990, 0.33
7991, 0.21
7992, 0.20
7993, 0.50
7994, 0.55
7995, 0.31
7996, 0.11
7997, 0.35
7998, 0.25
7999, 0.20
8000, 0.30
8001, 0.27
8002, 0.38
8003, 0.14
8004, 0.15
8005, 0.28
8006, 0.31
8007, 0.57
8008, 0.07
8009, 0.40
8010, 0.17
8011, 0.24
8012, 0.12
8013, 0.35
8014, 0.49
8015, 0.34
8016, 0.17
8017, 0.72
8018, 0.25
8019, 0.47
8020, 0.49
8021, 0.39
8022, 0.38
8023, 0.16
8024, 0.37
8025, 0.32
8026, 0.21
8027, 0.19
8028, 0.78
8029, 0.74
8030, 0.94
8031, 0.23
8032, 0.31
8033, 0.16
8034, 0.59
8035, 0.31
8036, 0.64
8037, 0.17
8038, 0.47
8039, 0.34
8040, 0.31
8041, 0.30
8042, 0.46
8043, 0.86
8044, 0.19
8045, 0.44
8046, 0.16
8047, 0.30
8048, 0.26
8049, 0.27
8050, 0.58
8051, 0.39
8052, 0.12
8053, 0.47
8054, 0.21
8055, 0.92
8056, 0.56
8057, 0.57
8058, 0.18
8059, 0.18
8060, 0.13
8061, 0.37
8062, 0.19
8063, 0.29
8064, 0.83
8065, 0.37
8066, 0.27
8067, 0.73
8068, 0.28
8069, 0.25
8070, 0.22
8071, 0.36
8072, 0.49
8073, 0.26
8074, 0.41
8075, 0.44
8076, 0.22
8077, 0.79
8078, 0.56
8079, 0.28
8080, 0.25
8081, 0.40
8082, 0.45
8083, 0.27
8084, 0.41
8085, 0.27
8086, 0.12
8087, 0.91
8088, 0.45
8089, 0.25
8090, 0.14
8091, 0.22
8092, 0.29
8093, 0.18
8094, 0.25
8095, 0.22
8096, 0.18
8097, 0.40
8098, 0.43
8099, 0.35
8100, 0.28
8101, 0.75
8102, 0.18
8103, 0.31
8104, 0.29
8105, 0.26
8106, 0.27
8107, 0.46
8108, 0.83
8109, 0.47
8110, 0.16
8111, 0.12
8112, 0.26
8113, 0.25
8114, 0.22
8115, 0.42
8116, 0.10
8117, 0.16
8118, 0.35
8119, 0.17
8120, 0.14
8121, 0.50
8122, 0.29
8123, 0.30
8124, 0.45
8125, 0.61
8126, 0.56
8127, 0.21
8128, 0.10
8129, 0.53
8130, 0.26
8131, 0.17
8132, 0.19
8133, 0.44
8134, 0.13
8135, 0.42
8136, 0.22
8137, 0.38
8138, 0.32
8139, 0.17
8140, 0.79
8141, 0.21
8142, 0.41
8143, 0.73
8144, 0.21
8145, 0.17
8146, 0.38
8147, 0.40
8148, 0.38
8149, 0.48
8150, 0.26
8151, 0.41
8152, 0.77
8153, 0.20
8154, 0.25
8155, 0.37
8156, 0.81
8157, 0.68
8158, 0.14
8159, 0.89
8160, 0.61
8161, 0.35
8162, 0.44
8163, 0.40
8164, 0.23
8165, 0.31
8166, 0.41
8167, 0.21
8168, 0.70
8169, 0.64
8170, 0.24
8171, 0.29
8172, 0.40
8173, 0.32
8174, 0.17
8175, 0.45
8176, 0.50
8177, 0.16
8178, 0.24
8179, 0.12
8180, 0.67
8181, 0.23
8182, 0.19
8183, 0.65
8184, 0.23
8185, 0.33
8186, 0.35
8187, 0.24
8188, 0.65
8189, 0.53
8190, 0.43
8191, 0.27
8192, 0.65
8193, 0.20
8194, 0.38
8195, 0.43
8196, 0.19
8197, 0.30
8198, 0.44
8199, 0.38
8200, 0.37
8201, 0.23
8202, 0.46
8203, 0.81
8204, 0.35
8205, 0.20
8206, 0.24
8207, 0.45
8208, 0.27
8209, 0.24
8210, 0.26
8211, 0.17
8212, 0.87
8213, 0.23
8214, 0.46
8215, 0.18
8216, 0.27
8217, 0.17
8218, 0.30
8219, 0.52
8220, 0.60
8221, 0.27
8222, 0.15
8223, 0.18
8224, 0.52
8225, 0.24
8226, 0.23
8227, 0.25
8228, 0.16
8229, 0.27
8230, 0.35
8231, 0.44
8232, 0.50
8233, 0.18
8234, 0.20
8235, 0.38
8236, 0.43
8237, 0.08
8238, 0.33
8239, 0.60
8240, 0.51
8241, 0.37
8242, 0.65
8243, 0.33
8244, 0.42
8245, 0.94
8246, 0.31
8247, 0.85
8248, 0.49
8249, 0.47
8250, 0.19
8251, 0.17
8252, 0.41
8253, 0.32
8254, 0.10
8255, 0.17
8256, 0.33
8257, 0.55
8258, 0.41
8259, 0.47
8260, 0.27
8261, 0.67
8262, 0.25
8263, 0.44
8264, 0.19
8265, 0.40
8266, 0.13
8267, 0.18
8268, 0.63
8269, 0.88
8270, 0.54
8271, 0.22
8272, 0.24
8273, 0.57
8274, 0.72
8275, 0.19
8276, 0.37
8277, 0.16
8278, 0.52
8279, 0.23
8280, 0.44
8281, 0.16
8282, 0.25
8283, 0.37
8284, 0.11
8285, 0.25
8286, 0.28
8287, 0.32
8288, 0.47
8289, 0.16
8290, 0.06
8291, 0.59
8292, 0.21
8293, 0.28
8294, 0.84
8295, 0.20
8296, 0.27
8297, 0.33
8298, 0.25
8299, 0.17
8300, 0.17
8301, 0.32
8302, 0.38
8303, 0.44
8304, 0.24
8305, 0.38
8306, 0.23
8307, 0.24
8308, 0.44
8309, 0.30
8310, 0.22
8311, 0.41
8312, 0.34
8313, 0.47
8314, 0.47
8315, 0.48
8316, 0.27
8317, 0.23
8318, 0.18
8319, 0.25
8320, 0.27
8321, 0.25
8322, 0.42
8323, 0.28
8324, 0.27
8325, 0.47
8326, 0.48
8327, 0.16
8328, 0.36
8329, 0.46
8330, 0.54
8331, 0.11
8332, 0.23
8333, 0.24
8334, 0.18
8335, 0.32
8336, 0.13
8337, 0.11
8338, 0.77
8339, 0.46
8340, 0.45
8341, 0.30
8342, 0.27
8343, 0.20
8344, 0.92
8345, 0.64
8346, 0.22
8347, 0.49
8348, 0.30
8349, 0.34
8350, 0.31
8351, 0.38
8352, 0.37
8353, 0.25
8354, 0.18
8355, 0.34
8356, 0.71
8357, 0.47
8358, 0.45
8359, 0.49
8360, 0.27
8361, 0.24
8362, 0.44
8363, 0.66
8364, 0.25
8365, 0.31
8366, 0.10
8367, 0.46
8368, 0.18
8369, 0.25
8370, 0.27
8371, 0.34
8372, 0.27
8373, 0.28
8374, 0.19
8375, 0.34
8376, 0.48
8377, 0.34
8378, 0.33
8379, 0.26
8380, 0.61
8381, 0.49
8382, 0.14
8383, 0.36
8384, 0.49
8385, 0.25
8386, 0.09
8387, 0.21
8388, 0.23
8389, 0.36
8390, 0.49
8391, 0.33
8392, 0.34
8393, 0.57
8394, 0.60
8395, 0.25
8396, 0.64
8397, 0.55
8398, 0.32
8399, 0.11
8400, 0.31
8401, 0.47
8402, 0.29
8403, 0.24
8404, 0.34
8405, 0.49
8406, 0.34
8407, 0.30
8408, 0.31
8409, 0.39
8410, 0.41
8411, 0.36
8412, 0.21
8413, 0.26
8414, 0.74
8415, 0.35
8416, 0.19
8417, 0.19
8418, 0.47
8419, 0.73
8420, 0.29
8421, 0.30
8422, 0.36
8423, 0.20
8424, 0.27
8425, 0.23
8426, 0.27
8427, 0.38
8428, 0.23
8429, 0.24
8430, 0.32
8431, 0.38
8432, 0.29
8433, 0.26
8434, 0.69
8435, 0.24
8436, 0.37
8437, 0.25
8438, 0.15
8439, 0.22
8440, 0.24
8441, 0.29
8442, 0.33
8443, 0.18
8444, 0.47
8445, 0.10
8446, 0.11
8447, 0.23
8448, 0.85
8449, 0.40
8450, 0.06
8451, 0.67
8452, 0.27
8453, 0.41
8454, 0.32
8455, 0.27
8456, 0.22
8457, 0.30
8458, 0.31
8459, 0.52
8460, 0.37
8461, 0.39
8462, 0.44
8463, 0.74
8464, 0.74
8465, 0.61
8466, 0.36
8467, 0.56
8468, 0.59
8469, 0.20
8470, 0.59
8471, 0.18
8472, 0.34
8473, 0.49
8474, 0.48
8475, 0.38
8476, 0.29
8477, 0.89
8478, 0.16
8479, 0.27
8480, 0.18
8481, 0.39
8482, 0.32
8483, 0.17
8484, 0.34
8485, 0.23
8486, 0.84
8487, 0.59
8488, 0.09
8489, 0.21
8490, 0.26
8491, 0.13
8492, 0.23
8493, 0.29
8494, 0.30
8495, 0.15
8496, 0.46
8497, 0.26
8498, 0.24
8499, 0.14
8500, 0.15
8501, 0.42
8502, 0.34
8503, 0.35
8504, 0.15
8505, 0.21
8506, 0.27
8507, 0.51
8508, 0.19
8509, 0.25
8510, 0.09
8511, 0.41
8512, 0.45
8513, 0.29
8514, 0.28
8515, 0.38
8516, 0.39
8517, 0.30
8518, 0.24
8519, 0.20
8520, 0.36
8521, 0.14
8522, 0.25
8523, 0.33
8524, 0.40
8525, 0.49
8526, 0.30
8527, 0.78
8528, 0.65
8529, 0.33
8530, 0.26
8531, 0.15
8532, 0.28
8533, 0.29
8534, 0.26
8535, 0.24
8536, 0.55
8537, 0.36
8538, 0.25
8539, 0.33
8540, 0.30
8541, 0.23
8542, 0.30
8543, 0.09
8544, 0.96
8545, 0.39
8546, 0.35
8547, 0.55
8548, 0.33
8549, 0.36
8550, 0.35
8551, 0.83
8552, 0.30
8553, 0.25
8554, 0.11
8555, 0.27
8556, 0.37
8557, 0.10
8558, 0.25
8559, 0.46
8560, 0.70
8561, 0.24
8562, 0.22
8563, 0.42
8564, 0.23
8565, 0.17
8566, 0.28
8567, 0.62
8568, 0.25
8569, 0.55
8570, 0.33
8571, 0.84
8572, 0.22
8573, 0.64
8574, 0.23
8575, 0.20
8576, 0.25
8577, 0.10
8578, 0.64
8579, 0.49
8580, 0.31
8581, 0.26
8582, 0.43
8583, 0.62
8584, 0.49
8585, 0.34
8586, 0.76
8587, 0.29
8588, 0.39
8589, 0.31
8590, 0.68
8591, 0.55
8592, 0.44
8593, 0.24
8594, 0.20
8595, 0.20
8596, 0.30
8597, 0.52
8598, 0.14
8599, 0.25
8600, 0.30
8601, 0.19
8602, 0.23
8603, 0.49
8604, 0.28
8605, 0.28
8606, 0.25
8607, 0.20
8608, 0.30
8609, 0.40
8610, 0.12
8611, 0.19
8612, 0.44
8613, 0.23
8614, 0.18
8615, 0.57
8616, 0.23
8617, 0.52
8618, 0.38
8619, 0.50
8620, 0.17
8621, 0.21
8622, 0.33
8623, 0.08
8624, 0.51
8625, 0.12
8626, 0.24
8627, 0.86
8628, 0.37
8629, 0.52
8630, 0.75
8631, 0.44
8632, 0.38
8633, 0.51
8634, 0.27
8635, 0.27
8636, 0.60
8637, 0.51
8638, 0.18
8639, 0.27
8640, 0.33
8641, 0.41
8642, 0.32
8643, 0.27
8644, 0.12
8645, 0.14
8646, 0.16
8647, 0.80
8648, 0.22
8649, 0.17
8650, 0.36
8651, 0.31
8652, 0.28
8653, 0.39
8654, 0.29
8655, 0.30
8656, 0.24
8657, 0.17
8658, 0.41
8659, 0.44
8660, 0.44
8661, 0.78
8662, 0.48
8663, 0.25
8664, 0.22
8665, 0.19
8666, 0.23
8667, 0.89
8668, 0.36
8669, 0.50
8670, 0.35
8671, 0.12
8672, 0.49
8673, 0.26
8674, 0.37
8675, 0.66
8676, 0.38
8677, 0.61
8678, 0.48
8679, 0.39
8680, 0.11
8681, 0.11
8682, 0.24
8683, 0.22
8684, 0.31
8685, 0.41
8686, 0.11
8687, 0.13
8688, 0.57
8689, 0.35
8690, 0.15
8691, 0.33
8692, 0.29
8693, 0.24
8694, 0.43
8695, 0.48
8696, 0.34
8697, 0.21
8698, 0.24
8699, 0.37
8700, 0.21
8701, 0.30
8702, 0.10
8703, 0.27
8704, 0.72
8705, 0.42
8706, 0.27
8707, 0.44
8708, 0.78
8709, 0.19
8710, 0.68
8711, 0.25
8712, 0.50
8713, 0.89
8714, 0.45
8715, 0.30
8716, 0.37
8717, 0.26
8718, 0.14
8719, 0.22
8720, 0.78
8721, 0.62
8722, 0.67
8723, 0.59
8724, 0.34
8725, 0.54
8726, 0.57
8727, 0.25
8728, 0.61
8729, 0.29
8730, 0.24
8731, 0.31
8732, 0.23
8733, 0.41
8734, 0.08
8735, 0.28
8736, 0.21
8737, 0.55
8738, 0.36
8739, 0.19
8740, 0.44
8741, 0.53
8742, 0.18
8743, 0.32
8744, 0.32
8745, 0.37
8746, 0.37
8747, 0.33
8748, 0.29
8749, 0.40
8750, 0.37
8751, 0.30
8752, 0.37
8753, 0.15
8754, 0.51
8755, 0.30
8756, 0.40
8757, 0.78
8758, 0.39
8759, 0.23
8760, 0.45
8761, 0.74
8762, 0.64
8763, 0.52
8764, 0.65
8765, 0.16
8766, 0.29
8767, 0.50
8768, 0.19
8769, 0.13
8770, 0.27
8771, 0.41
8772, 0.53
8773, 0.13
8774, 0.23
8775, 0.63
8776, 0.73
8777, 0.26
8778, 0.27
8779, 0.36
8780, 0.12
8781, 0.38
8782, 0.19
8783, 0.33
8784, 0.70
8785, 0.27
8786, 0.31
8787, 0.28
8788, 0.38
8789, 0.50
8790, 0.58
8791, 0.61
8792, 0.17
8793, 0.44
8794, 0.23
8795, 0.55
8796, 0.46
8797, 0.21
8798, 0.48
8799, 0.35
8800, 0.40
8801, 0.41
8802, 0.24
8803, 0.60
8804, 0.32
8805, 0.62
8806, 0.18
8807, 0.43
8808, 0.35
8809, 0.24
